sequence,level,type,identifier,name,datatype,multiplicity,domain_name,definition,module,table,class_term,id,path,semantic_path,abbreviation_path,label_local,definition_local,xpath
1604,3,A,,Street,Name,0..1,,Street address,gl-cor,0,Address,BU04f_06,/CO03b/BU04f/BU04f_06,$.Entity Information.Address.Street,EnttyInfrm.Adr.Strt,通り,住所の通り。,
1605,3,A,,Detail,Name,0..1,,Address Detail,gl-cor,0,Address,BU04f_07,/CO03b/BU04f/BU04f_07,$.Entity Information.Address.Detail,EnttyInfrm.Adr.Detl,住所詳細,住所詳細。,
1606,3,A,,City,Name,0..1,,City or town of the address.,gl-cor,0,Address,BU04f_08,/CO03b/BU04f/BU04f_08,$.Entity Information.Address.City,EnttyInfrm.Adr.Cty,都市,住所の都市や町。,
1607,3,A,,State or Province,Name,0..1,,"State, province or region of the address.",gl-cor,0,Address,BU04f_09,/CO03b/BU04f/BU04f_09,$.Entity Information.Address.State or Province,EnttyInfrm.Adr.SttOrPrvnc,州,住所の州や地方。,
1608,3,A,,Zip or Postal Code,Char,0..1,,Zip or other postal code of the address.,gl-cor,0,Address,BU04f_10,/CO03b/BU04f/BU04f_10,$.Entity Information.Address.Zip or Postal Code,EnttyInfrm.Adr.ZpOrPstlCd,郵便番号,住所の郵便番号。,
1609,3,A,,Country,Char,0..1,,Country of the address.,gl-cor,0,Address,BU04f_11,/CO03b/BU04f/BU04f_11,$.Entity Information.Address.Country,EnttyInfrm.Adr.Cntry,国,住所の国。,
1610,2,C,,Contact,,0..*,,Information about contacts.,gl-cor,0,Contact,BU06f,/CO03b/BU06f,$.Entity Information.Contact,EnttyInfrm.Cnt,【担当者情報】,担当者に関する情報。,
1611,3,A,,Prefix,Char,0..1,,"Prefix (e.g. Dr., Mr., Mrs.)",gl-cor,0,Contact,BU06f_01,/CO03b/BU06f/BU06f_01,$.Entity Information.Contact.Prefix,EnttyInfrm.Cnt.Prfx,敬称,敬称(Dr.、Mr.、Mrs.など),
1612,3,A,,Last Name,Name,0..1,,Last or family name,gl-cor,0,Contact,BU06f_02,/CO03b/BU06f/BU06f_02,$.Entity Information.Contact.Last Name,EnttyInfrm.Cnt.LastNam,姓,姓,
1613,3,A,,First Name,Name,0..1,,First or given name,gl-cor,0,Contact,BU06f_03,/CO03b/BU06f/BU06f_03,$.Entity Information.Contact.First Name,EnttyInfrm.Cnt.FrstNam,名,名、クリスチャンネーム,
1614,3,A,,Suffix,Char,0..1,,"Suffix (e.g. MD, CPA, Jr.)",gl-cor,0,Contact,BU06f_04,/CO03b/BU06f/BU06f_04,$.Entity Information.Contact.Suffix,EnttyInfrm.Cnt.Sffx,付加名称,付加名称(MD、CPA、Jr.など),
1615,3,A,,Attention Line,Name,0..1,,Attention Line,gl-cor,0,Contact,BU06f_05,/CO03b/BU06f/BU06f_05,$.Entity Information.Contact.Attention Line,EnttyInfrm.Cnt.AttntLn,アテンションライン,アテンションライン,
1616,3,A,,Position/Role,Name,0..1,,Position or role,gl-cor,0,Contact,BU06f_06,/CO03b/BU06f/BU06f_06,$.Entity Information.Contact.Position/Role,EnttyInfrm.Cnt.Pstnr,地位/役職,地位や役職。,
1617,3,A,,Role of Contact,Name,0..1,,"Role of contact. Examples include: Source Service, Sender, Recipient, Invoicer, Auditor, Accountant",gl-cor,0,Contact,BU06f_07,/CO03b/BU06f/BU06f_07,$.Entity Information.Contact.Role of Contact,EnttyInfrm.Cnt.RlOfCnt,担当者役割,担当者の役割。例：ソースサービス、送付元、受取人、請求先、監査人、会計士。,
1618,3,A,,Location ID cross reference,Name,0..1,,This code is used to associate the contact with a specific location for the Entity. Its value should be the same as that of the organizationAddressLocationIdentifier,gl-cor,0,Contact,BU06f_08,/CO03b/BU06f/BU06f_08,$.Entity Information.Contact.Location ID cross reference,EnttyInfrm.Cnt.LctIdCrssRef,所在地相互参照情報,担当者と事業体の位置情報を関係付けるためのコード。organizationAddressLocationIdentifierと同じ値であるべき。,
1619,3,C,,Phone Number,,0..*,,Primary phone number of the entity.,gl-cor,0,Phone Number,BU01i,/CO03b/BU06f/BU01i,$.Entity Information.Contact.Phone Number,EnttyInfrm.Cnt.PhnNr,【事業体電話番号】,事業体の主要電話番号情報。,
1620,4,A,,Description,Text,0..1,,"Entity Phone Number Description such as Main, Investor relations.",gl-cor,0,Phone Number,BU01i_01,/CO03b/BU06f/BU01i/BU01i_01,$.Entity Information.Contact.Phone Number.Description,EnttyInfrm.Cnt.PhnNr.Dscr,事業体電話番号説明,"代表、IR用などの、事業体の電話番号の説明。
[設定値のリスト]
(bookkeeper：記帳係)、(controller：会計責任者)、(direct：直通)、(fax：FAX)、(investor-relations：IR窓口)、(main：代表)、(switchboard：交換台)、(other：その他) ",
1621,4,A,,Number,Char,0..1,,Phone number referred to in 'phoneNumberDescription',gl-cor,0,Phone Number,BU01i_02,/CO03b/BU06f/BU01i/BU01i_02,$.Entity Information.Contact.Phone Number.Number,EnttyInfrm.Cnt.PhnNr.Nr,事業体電話番号,phoneNumberDescriptionで示される電話番号。,
1622,3,C,,Fax Number,,0..*,,Tuple for holding company fax information.,gl-cor,0,Fax Number,BU02i,/CO03b/BU06f/BU02i,$.Entity Information.Contact.Fax Number,EnttyInfrm.Cnt.FaxNr,【事業体FAX番号】,事業体のFAX番号情報のタプル。,
1623,4,A,,Usage,Text,0..1,,"Company fax number usage (e.g. orders, head office, IR)",gl-cor,0,Fax Number,BU02i_01,/CO03b/BU06f/BU02i/BU02i_01,$.Entity Information.Contact.Fax Number.Usage,EnttyInfrm.Cnt.FaxNr.Usg,事業体FAX番号用途,事業体のFAX番号の用途。(注文、本社、IRなど),
1624,4,A,,Number,Char,0..1,,Company Fax Number,gl-cor,0,Fax Number,BU02i_02,/CO03b/BU06f/BU02i/BU02i_02,$.Entity Information.Contact.Fax Number.Number,EnttyInfrm.Cnt.FaxNr.Nr,事業体FAX番号,事業体のFAX番号。,
1625,3,C,,Email Address,,0..*,,Tuple for holding company email information.,gl-cor,0,Email Address,BU03i,/CO03b/BU06f/BU03i,$.Entity Information.Contact.Email Address,EnttyInfrm.Cnt.EmlAdr,【事業体Eメールアドレス】,事業体のEメールアドレス情報のタプル。,
1626,4,A,,Usage,Text,0..1,,"Company email address usage (e.g. orders, head office, IR)",gl-cor,0,Email Address,BU03i_01,/CO03b/BU06f/BU03i/BU03i_01,$.Entity Information.Contact.Email Address.Usage,EnttyInfrm.Cnt.EmlAdr.Usg,事業体Eメールアドレス用途,事業体のEメールアドレスの用途。(注文、本社、IRなど),
1627,4,A,,Address,Char,0..1,,Company Email Address,gl-cor,0,Email Address,BU03i_02,/CO03b/BU06f/BU03i/BU03i_02,$.Entity Information.Contact.Email Address.Address,EnttyInfrm.Cnt.EmlAdr.Adr,事業体Eメールアドレス,事業体のEメールアドレス。,
1628,2,C,,Accounting Method,,0..*,,Section for identifying the methods of accounting used by the entity for different reporting purposes,gl-cor,0,Accounting Method,BU07c,/CO03b/BU07c,$.Entity Information.Accounting Method,EnttyInfrm.AccntMethd,【会計処理方法】,異なる報告目的に応じて事業体が使用する会計処理方法を識別するためのセクション。,gl-bus:organizationAccountingMethodStructure
1629,3,A,,Type,Name,0..1,,"For this entity, the method of accounting represented - from: accrual, cash, modified cash, modified accrual, encumbrance, special methods, hybrid methods, other",gl-cor,0,Accounting Method,BU07c_01,/CO03b/BU07c/BU07c_01,$.Entity Information.Accounting Method.Type,EnttyInfrm.AccntMethd.Typ,会計処理方法,"事業体の会計処理方法を表す。発生基準、現金基準、修正現金基準、修正発生基準、債務基準、特別な方法、混合方法、その他
[設定値のリスト]
(accrual：発生基準)、(cash：現金基準)、(modified cash：修正現金基準)、(modified accrual：修正発生基準)、(encumbrance：債務基準)、(special methods：特別な方法)、(hybrid methods：混合方法)、(other：その他)",gl-bus:organizationAccountingMethodStructure
1630,3,A,,Description,Text,0..1,,Free format description of the accounting method,gl-cor,0,Accounting Method,BU07c_02,/CO03b/BU07c/BU07c_02,$.Entity Information.Accounting Method.Description,EnttyInfrm.AccntMethd.Dscr,会計処理方法説明,会計処理方法の説明。,gl-bus:organizationAccountingMethodDescription
1631,3,A,,Purpose,Name,0..1,,"For this entity, the reporting purpose represented - from book, tax, management, statutory, other",gl-cor,0,Accounting Method,BU07c_03,/CO03b/BU07c/BU07c_03,$.Entity Information.Accounting Method.Purpose,EnttyInfrm.AccntMethd.Prps,会計処理方法目的,"事業体の報告の目的を表す。帳簿、税、管理、スタチュトリ、その他から選択する。
[設定値のリスト]
(book：帳簿)、(tax：税)、(management：管理)、(statutory：スタチュトリ)、(other：その他)",gl-bus:organizationAccountingMethodPurpose
1632,3,A,,Purpose Description,Text,0..1,,Free format description of the accounting method purpose,gl-cor,0,Accounting Method,BU07c_04,/CO03b/BU07c/BU07c_04,$.Entity Information.Accounting Method.Purpose Description,EnttyInfrm.AccntMethd.PrpsDscr,会計処理方法目的説明,会計処理方法の目的の説明。,gl-bus:organizationAccountingMethodPurposeDescription
1633,3,A,,Start Date,Date,0..1,,Accounting Method Start Date,gl-cor,0,Accounting Method,BU07c_05,/CO03b/BU07c/BU07c_05,$.Entity Information.Accounting Method.Start Date,EnttyInfrm.AccntMethd.StrtDt,会計処理方法開始日付,会計処理方法の開始日。,gl-bus:organizationAccountingMethodStartDate
1634,3,A,,End Date,Date,0..1,,Accounting Method End Date,gl-cor,0,Accounting Method,BU07c_06,/CO03b/BU07c/BU07c_06,$.Entity Information.Accounting Method.End Date,EnttyInfrm.AccntMethd.EndDt,会計処理方法終了日付,会計処理方法の終了日。,gl-bus:organizationAccountingMethodEndDate
1635,1,C,,Identifier Reference,,,,"Identification for customer, vendor, or employee.",gl-cor,0,Identifier Reference,CO02b,/CO02b,$.Identifier Reference,IdntfRef,【CVE情報】,顧客、仕入先、従業員のための識別子。,gl-cor:identifierReference
1636,2,A,PK,ID,Identifier,0..1,,Internal ID Number associated with identifierReference,gl-cor,0,Identifier Reference,CO02b_01,/CO02b/CO02b_01,$.Identifier Reference.ID,IdntfRef.Id,CVE識別番号（内部）,identifierReferenceに関係付けられた、内部ID番号。,gl-cor:identifierCode
1637,2,A,,Identifier Purpose,Name,0..1,,"Freeform for codes like purchasing, billing, manufacturing at identifier level.",gl-cor,0,Identifier Reference,CO02b_BU02_02,/CO02b/CO02b_BU02_02,$.Identifier Reference.Identifier Purpose,IdntfRef.IdntfPrps,CVE目的,購買、請求、製造などの、CVE識別子のレベルのコードの自由記述。,gl-bus:identifierPurpose
1638,2,A,,Organization Type,Char,0..1,,Identifier Organization Type,gl-cor,0,Identifier Reference,CO02b_03,/CO02b/CO02b_03,$.Identifier Reference.Organization Type,IdntfRef.OrgTyp,CVE組織種別,"CVE識別子の組織種別。
[設定値のリスト]
(individual：個人)、(organization：組織)、(other：その他) ",gl-cor:identifierOrganizationType
1639,2,A,,Organization Type Description,Text,0..1,,Free format description of the identifier organization type,gl-cor,0,Identifier Reference,CO02b_04,/CO02b/CO02b_04,$.Identifier Reference.Organization Type Description,IdntfRef.OrgTypDscr,CVE組織種別説明,CVE識別子の組織種別の説明。,gl-cor:identifierOrganizationTypeDescription
1640,2,A,,Description,Text,0..1,,Textual description of identifierReference.,gl-cor,0,Identifier Reference,CO02b_05,/CO02b/CO02b_05,$.Identifier Reference.Description,IdntfRef.Dscr,CVE説明,identifierReferenceの説明。,gl-cor:identifierDescription
1641,2,A,,Type,Char,0..1,,"Entity type (enumerated): e.g., customer, vendor, employee.",gl-cor,0,Identifier Reference,CO02b_06,/CO02b/CO02b_06,$.Identifier Reference.Type,IdntfRef.Typ,CVE種別,"実体の種別。例えば、顧客、仕入先、従業員。
[設定値のリスト]
(C)、(customer：顧客)、(E)、(employee：従業員)、(V)、(vendor：仕入先)、(O)、(other：その他)、(I)、(salesperson-internal：店舗内販売員)、(X)、(salesperson-external：外交販売員)、(N)、(contractor：請負者) ",gl-cor:identifierType
1642,2,A,,Category,Name,0..1,,"For use as Customer, Vendor or Employee Class (such as Residential/Commercial/Institutional/Government or Retail/Wholesale or other classifications used by gl-business).",gl-cor,0,Identifier Reference,CO02b_07,/CO02b/CO02b_07,$.Identifier Reference.Category,IdntfRef.Catgr,CVEカテゴリ,顧客、仕入先、従業員の分類に使用する。　（住居/商業/機関/政府や、小売/卸や、ビジネスで使用されるその他の分類）。,gl-cor:identifierCategory
1643,2,A,,Tax Identification Number,Char,0..1,,Registered tax identification number,gl-cor,0,Identifier Reference,CO02b_TA02_08,/CO02b/CO02b_TA02_08,$.Identifier Reference.Tax Identification Number,IdntfRef.TxIdntfNr,納税者コード,CVEの納税者コード。,
1644,2,C,,Registered Entity Identifier,,0..*,,Structure containing references to an external authority associated with identifier,gl-cor,0,Registered Entity Identifier,CO01d,/CO02b/CO01d,$.Identifier Reference.Registered Entity Identifier,IdntfRef.RegstEnttyIdntf,【登録法人識別子】,識別子と関係付けられる外部機関への参照情報を含む構造体。,
1645,3,A,PK,ID,Identifier,0..1,,"External Authority (e,g, Tax Authority) ID Number associated with identifierReference",gl-cor,0,Registered Entity Identifier,CO01d_01,/CO02b/CO01d/CO01d_01,$.Identifier Reference.Registered Entity Identifier.ID,IdntfRef.RegstEnttyIdntf.Id,外部機関付与識別番号,identifierReferenceと関係付けられる、外部機関（たとえば、税務署）によるID番号。,
1646,3,A,,Authority Name,Name,0..1,,Name of External Authority (e.g. Tax Authority),gl-cor,0,Registered Entity Identifier,CO01d_02,/CO02b/CO01d/CO01d_02,$.Identifier Reference.Registered Entity Identifier.Authority Name,IdntfRef.RegstEnttyIdntf.AthrtNam,外部機関名,外部機関の名前（たとえば、税務署）,
1647,3,A,,Verification Date,Date,0..1,,Date on which the External Authority last performed a verification,gl-cor,0,Registered Entity Identifier,CO01d_03,/CO02b/CO01d/CO01d_03,$.Identifier Reference.Registered Entity Identifier.Verification Date,IdntfRef.RegstEnttyIdntf.VerfcDt,外部機関認証日付,外部機関が最後に認証した日付。,
1648,2,C,,Email Address,,0..*,,Tuple for holding company email information.,gl-cor,0,Email Address,BU03j,/CO02b/BU03j,$.Identifier Reference.Email Address,IdntfRef.EmlAdr,【事業体Eメールアドレス】,事業体のEメールアドレス情報のタプル。,
1649,3,A,,Usage,Text,0..1,,"Company email address usage (e.g. orders, head office, IR)",gl-cor,0,Email Address,BU03j_01,/CO02b/BU03j/BU03j_01,$.Identifier Reference.Email Address.Usage,IdntfRef.EmlAdr.Usg,事業体Eメールアドレス用途,事業体のEメールアドレスの用途。(注文、本社、IRなど),
1650,3,A,,Address,Char,0..1,,Company Email Address,gl-cor,0,Email Address,BU03j_02,/CO02b/BU03j/BU03j_02,$.Identifier Reference.Email Address.Address,IdntfRef.EmlAdr.Adr,事業体Eメールアドレス,事業体のEメールアドレス。,
1651,2,C,,Phone Number,,0..*,,Primary phone number of the entity.,gl-cor,0,Phone Number,BU01j,/CO02b/BU01j,$.Identifier Reference.Phone Number,IdntfRef.PhnNr,【事業体電話番号】,事業体の主要電話番号情報。,
1652,3,A,,Description,Text,0..1,,"Entity Phone Number Description such as Main, Investor relations.",gl-cor,0,Phone Number,BU01j_01,/CO02b/BU01j/BU01j_01,$.Identifier Reference.Phone Number.Description,IdntfRef.PhnNr.Dscr,事業体電話番号説明,"代表、IR用などの、事業体の電話番号の説明。
[設定値のリスト]
(bookkeeper：記帳係)、(controller：会計責任者)、(direct：直通)、(fax：FAX)、(investor-relations：IR窓口)、(main：代表)、(switchboard：交換台)、(other：その他) ",
1653,3,A,,Number,Char,0..1,,Phone number referred to in 'phoneNumberDescription',gl-cor,0,Phone Number,BU01j_02,/CO02b/BU01j/BU01j_02,$.Identifier Reference.Phone Number.Number,IdntfRef.PhnNr.Nr,事業体電話番号,phoneNumberDescriptionで示される電話番号。,
1654,2,C,,Fax Number,,0..*,,Tuple for holding company fax information.,gl-cor,0,Fax Number,BU02j,/CO02b/BU02j,$.Identifier Reference.Fax Number,IdntfRef.FaxNr,【事業体FAX番号】,事業体のFAX番号情報のタプル。,
1655,3,A,,Usage,Text,0..1,,"Company fax number usage (e.g. orders, head office, IR)",gl-cor,0,Fax Number,BU02j_01,/CO02b/BU02j/BU02j_01,$.Identifier Reference.Fax Number.Usage,IdntfRef.FaxNr.Usg,事業体FAX番号用途,事業体のFAX番号の用途。(注文、本社、IRなど),
1656,3,A,,Number,Char,0..1,,Company Fax Number,gl-cor,0,Fax Number,BU02j_02,/CO02b/BU02j/BU02j_02,$.Identifier Reference.Fax Number.Number,IdntfRef.FaxNr.Nr,事業体FAX番号,事業体のFAX番号。,
